song_id,song,performer,first_week_on_chart,last_week_on_chart,weeks_on_chart,highest_position,lowest_position,spotify_track_duration_ms,spotify_track_explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Just A KissLady Antebellum,Just A Kiss,Lady Antebellum,2011-05-21,2012-03-03,42,7,50,218840.0,False,0.593,0.639,1.0,-5.826,1.0,0.0307,0.446,0.0,0.0998,0.332,142.881,4.0
Just BreathePearl Jam,Just Breathe,Pearl Jam,2010-01-30,2010-05-01,14,78,99,215853.0,False,0.431,0.359,0.0,-10.943,1.0,0.0282,0.697,0.000148,0.109,0.284,107.723,4.0
Just Can't Get EnoughThe Black Eyed Peas,Just Can't Get Enough,The Black Eyed Peas,2011-03-05,2011-10-01,31,3,92,222014.0,False,0.475,0.44,0.0,-11.459,0.0,0.0395,0.116,0.715,0.126,0.107,93.993,4.0
Just Fishin'Trace Adkins,Just Fishin',Trace Adkins,2011-06-18,2011-10-29,20,61,98,210333.0,False,0.586,0.674,11.0,-5.69,1.0,0.0246,0.00764,0.0777,0.243,0.395,86.5,4.0
Just Gettin' StartedJason Aldean,Just Gettin' Started,Jason Aldean,2014-10-18,2015-04-11,18,54,94,195480.0,False,0.507,0.805,9.0,-4.611,0.0,0.0867,0.396,1.16e-06,0.106,0.513,167.983,4.0
Just Give Me A ReasonP!nk Featuring Nate Ruess,Just Give Me A Reason,P!nk Featuring Nate Ruess,2013-03-02,2013-11-02,36,1,84,242733.0,False,0.778,0.547,2.0,-7.273,1.0,0.0489,0.346,0.000302,0.132,0.441,95.002,4.0
Just Hold OnSteve Aoki & Louis Tomlinson,Just Hold On,Steve Aoki & Louis Tomlinson,2016-12-31,2017-02-04,6,52,99,198774.0,False,0.647,0.932,11.0,-3.517,1.0,0.083,0.00377,1.69e-06,0.0574,0.387,115.0,4.0
Just How It IsYoung Thug,Just How It Is,Young Thug,2019-08-31,2019-08-31,1,60,60,207133.0,True,0.611,0.539,7.0,-10.617,1.0,0.411,0.0485,0.0,0.127,0.627,82.766,4.0
Just Keep BreathingWE the Kings,Just Keep Breathing,WE the Kings,2013-04-27,2013-04-27,1,92,92,245511.0,False,0.635,0.731,0.0,-7.881,1.0,0.0367,0.0635,8.8e-05,0.165,0.329,119.974,4.0
Just Like FireP!nk,Just Like Fire,P!nk,2016-05-07,2016-10-29,26,10,75,215413.0,False,0.632,0.701,7.0,-5.921,1.0,0.146,0.0114,0.0,0.108,0.497,162.958,4.0
Just The Way You AreBruno Mars,Just The Way You Are,Bruno Mars,2010-08-07,2011-07-02,48,1,48,220733.0,False,0.637,0.843,5.0,-5.413,1.0,0.0432,0.0151,0.0,0.0876,0.434,109.012,4.0
Just The Way You AreGlee Cast,Just The Way You Are,Glee Cast,2010-12-11,2010-12-11,1,40,40,216093.0,False,0.606,0.719,8.0,-6.77,1.0,0.039,0.00865,0.0,0.0765,0.366,108.986,4.0
Just UsDJ Khaled Featuring SZA,Just Us,DJ Khaled Featuring SZA,2019-06-01,2019-08-24,13,43,69,221378.0,True,0.639,0.859,9.0,-2.758,0.0,0.147,0.135,0.0,0.129,0.566,93.132,4.0
Just UsDJ Khaled Featuring SZA,Just Us,DJ Khaled Featuring SZA,2019-06-01,2019-08-24,13,43,69,221378.0,True,0.639,0.859,9.0,-2.758,0.0,0.147,0.135,0.0,0.129,0.566,93.132,4.0
Just What I AmKid Cudi Featuring King Chip,Just What I Am,Kid Cudi Featuring King Chip,2012-10-20,2012-10-27,2,74,98,228026.0,True,0.653,0.949,1.0,-3.179,1.0,0.12,0.00231,0.0,0.41,0.372,140.002,4.0
"KEKE6ix9ine, Fetty Wap & A Boogie Wit da Hoodie",KEKE,"6ix9ine, Fetty Wap & A Boogie Wit da Hoodie",2018-01-27,2018-03-17,8,43,90,151914.0,True,0.599,0.857,7.0,-5.7,1.0,0.299,0.0321,0.0,0.4,0.469,187.985,4.0
KIDS SEE GHOSTSKIDS SEE GHOSTS,KIDS SEE GHOSTS,KIDS SEE GHOSTS,2018-06-23,2018-06-23,1,73,73,245098.0,True,0.841,0.682,2.0,-7.007,1.0,0.0458,0.113,9.65e-05,0.131,0.338,94.985,4.0
KIKA6ix9ine Featuring Tory Lanez,KIKA,6ix9ine Featuring Tory Lanez,2018-12-08,2019-01-19,6,44,96,136031.0,True,0.745,0.715,1.0,-3.368,0.0,0.245,0.128,0.0,0.182,0.342,94.513,4.0
KMTDrake Featuring Giggs,KMT,Drake Featuring Giggs,2017-04-08,2017-04-15,2,48,79,162637.0,True,0.872,0.623,1.0,-6.984,1.0,0.0446,0.0143,0.0214,0.125,0.0883,119.983,4.0
KODJ. Cole,KOD,J. Cole,2018-05-05,2018-07-21,12,10,84,191436.0,True,0.831,0.782,0.0,-6.274,1.0,0.15,0.21,0.0,0.113,0.199,141.869,4.0
KamikazeEminem,Kamikaze,Eminem,2018-09-15,2018-09-29,3,16,99,216029.0,True,0.78,0.808,2.0,-5.175,1.0,0.484,0.112,0.0,0.329,0.642,79.982,4.0
KamikazeLil Mosey,Kamikaze,Lil Mosey,2018-11-10,2018-11-10,1,97,97,139200.0,True,0.792,0.571,8.0,-7.539,0.0,0.094,0.301,0.0,0.1,0.556,99.999,4.0
Karate Chop (Remix)Future Featuring Lil Wayne,Karate Chop (Remix),Future Featuring Lil Wayne,2013-03-09,2013-06-08,12,82,100,276373.0,True,0.755,0.576,11.0,-5.427,1.0,0.155,0.00326,0.0,0.147,0.555,134.877,4.0
KarmaQueen Naija,Karma,Queen Naija,2018-07-14,2018-08-11,2,63,98,176075.0,False,0.592,0.571,1.0,-7.132,1.0,0.174,0.172,0.0,0.106,0.424,104.95,4.0
Keanu ReevesLogic,Keanu Reeves,Logic,2019-02-02,2019-02-16,3,38,91,225920.0,True,0.712,0.891,2.0,-6.457,1.0,0.24,0.0557,0.0,0.134,0.799,170.13,4.0
Keep Me In MindZac Brown Band,Keep Me In Mind,Zac Brown Band,2011-10-15,2012-02-25,20,35,99,214106.0,False,0.684,0.715,6.0,-6.132,1.0,0.0336,0.159,0.0,0.181,0.563,96.018,4.0
Keep On Lovin' YouSteel Magnolia,Keep On Lovin' You,Steel Magnolia,2010-03-20,2010-06-26,15,68,99,182586.0,False,0.511,0.781,9.0,-4.681,1.0,0.0479,0.0719,0.0,0.265,0.512,159.953,4.0
Keep The Family CloseDrake,Keep The Family Close,Drake,2016-05-21,2016-06-04,2,68,85,328906.0,True,0.4,0.574,9.0,-7.593,0.0,0.0494,0.137,0.0,0.381,0.199,128.584,4.0
Keep Them Kisses Comin'Craig Campbell,Keep Them Kisses Comin',Craig Campbell,2014-05-17,2014-07-19,10,72,99,159826.0,False,0.704,0.767,6.0,-5.708,1.0,0.0398,0.0524,0.000469,0.361,0.889,120.035,4.0
Keep Your Head UpAndy Grammer,Keep Your Head Up,Andy Grammer,2011-06-18,2011-10-29,20,53,94,189933.0,False,0.674,0.778,0.0,-5.367,1.0,0.0376,0.0469,0.0,0.145,0.816,90.01,4.0
Keep Your MoneyEmpire Cast Featuring Jussie Smollett,Keep Your Money,Empire Cast Featuring Jussie Smollett,2015-02-28,2015-02-28,1,99,99,149293.0,False,0.74,0.761,10.0,-8.252,0.0,0.321,0.0369,1.52e-05,0.33,0.771,149.779,4.0
Kelly PriceMigos Featuring Travis Scott,Kelly Price,Migos Featuring Travis Scott,2017-02-18,2017-02-25,2,58,100,363934.0,True,0.745,0.685,4.0,-5.7,0.0,0.0313,0.53,0.0,0.176,0.437,121.977,4.0
Kevin's HeartJ. Cole,Kevin's Heart,J. Cole,2018-05-05,2018-06-02,5,8,92,,,,,,,,,,,,,,
Key To The StreetsYFN Lucci Featuring Migos & Trouble,Key To The Streets,YFN Lucci Featuring Migos & Trouble,2016-10-08,2017-01-21,11,70,97,281986.0,True,0.768,0.687,6.0,-5.454,0.0,0.113,0.123,0.0,0.113,0.294,140.064,4.0
Kick The Dust UpLuke Bryan,Kick The Dust Up,Luke Bryan,2015-06-06,2015-10-17,20,26,99,190586.0,False,0.596,0.855,1.0,-2.255,1.0,0.0474,0.197,0.0,0.11,0.811,172.082,4.0
KidsOneRepublic,Kids,OneRepublic,2016-10-29,2016-10-29,1,96,96,238386.0,False,0.591,0.73,2.0,-6.179,1.0,0.0422,0.0185,0.0,0.333,0.209,99.943,4.0
Kill A WordEric Church Featuring Rhiannon Giddens,Kill A Word,Eric Church Featuring Rhiannon Giddens,2016-11-26,2017-04-08,15,71,98,199213.0,False,0.651,0.732,2.0,-8.037,1.0,0.0381,0.0164,1.58e-06,0.0925,0.638,85.023,4.0
Kill Em With KindnessSelena Gomez,Kill Em With Kindness,Selena Gomez,2016-06-18,2016-09-24,15,39,89,217906.0,False,0.757,0.884,10.0,-5.488,0.0,0.0404,0.00795,5.87e-05,0.0973,0.398,120.012,4.0
Kill Jay ZJAY-Z,Kill Jay Z,JAY-Z,2017-07-29,2017-07-29,1,55,55,178066.0,True,,,,,,,,,,,,
Kill This LoveBLACKPINK,Kill This Love,BLACKPINK,2019-04-20,2019-05-11,4,41,100,189052.0,False,0.738,0.861,2.0,-4.141,1.0,0.237,0.32,0.00175,0.325,0.58,131.974,4.0
KillshotEminem,Killshot,Eminem,2018-09-29,2018-11-17,8,3,98,253579.0,True,0.892,0.651,0.0,-8.645,0.0,0.378,0.0989,0.0,0.371,0.599,105.814,4.0
KinfolksSam Hunt,Kinfolks,Sam Hunt,2019-10-26,2019-12-28,10,62,87,181933.0,False,0.565,0.805,0.0,-4.457,1.0,0.0489,0.0808,0.0,0.173,0.869,76.04,4.0
King KuntaKendrick Lamar,King Kunta,Kendrick Lamar,2015-04-04,2015-06-13,11,58,98,234693.0,True,0.884,0.657,6.0,-4.569,0.0,0.0977,0.00589,0.0,0.154,0.489,107.059,4.0
King Of AnythingSara Bareilles,King Of Anything,Sara Bareilles,2010-07-10,2010-12-04,22,32,64,207493.0,False,0.676,0.762,1.0,-4.172,1.0,0.0351,0.461,0.0,0.0574,0.81,119.003,4.0
King WizardKid Cudi,King Wizard,Kid Cudi,2013-01-05,2013-01-12,2,91,95,256240.0,True,0.723,0.61,8.0,-7.572,1.0,0.0921,0.0388,0.0263,0.108,0.327,139.987,4.0
"King's DeadJay Rock, Kendrick Lamar, Future & James Blake",King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",2018-01-27,2018-06-09,20,21,99,229670.0,True,0.563,0.717,1.0,-5.186,1.0,0.337,0.000874,0.0,0.183,0.427,82.064,4.0
Kings And QueensThirty Seconds To Mars,Kings And Queens,Thirty Seconds To Mars,2010-01-02,2010-01-09,5,82,100,347666.0,False,0.293,0.816,8.0,-5.432,1.0,0.0844,0.0401,2.95e-05,0.13,0.148,164.982,4.0
Kings Never DieEminem Featuring Gwen Stefani,Kings Never Die,Eminem Featuring Gwen Stefani,2015-08-01,2015-08-15,2,80,96,296133.0,True,0.771,0.896,4.0,-5.289,0.0,0.129,0.0275,0.0,0.204,0.0593,112.505,3.0
Kiss And Make UpDua Lipa & BLACKPINK,Kiss And Make Up,Dua Lipa & BLACKPINK,2018-11-03,2018-11-03,1,93,93,189173.0,False,0.678,0.729,8.0,-4.188,1.0,0.137,0.0658,0.0,0.303,0.643,99.895,4.0
Kiss It BetterRihanna,Kiss It Better,Rihanna,2016-04-23,2016-07-09,12,62,99,253080.0,True,0.62,0.826,3.0,-4.76,0.0,0.0492,0.264,0.0,0.0637,0.835,95.006,4.0
Kiss Me Kiss Me5 Seconds Of Summer,Kiss Me Kiss Me,5 Seconds Of Summer,2014-07-05,2014-07-05,1,28,28,204620.0,False,0.475,0.942,0.0,-4.775,1.0,0.0966,0.000252,0.0,0.101,0.397,150.049,4.0
Kiss SomebodyMorgan Evans,Kiss Somebody,Morgan Evans,2018-07-14,2018-09-01,8,53,86,213183.0,False,0.57,0.684,6.0,-7.054,1.0,0.0465,0.136,0.0,0.205,0.531,89.012,4.0
Kiss Tomorrow GoodbyeLuke Bryan,Kiss Tomorrow Goodbye,Luke Bryan,2012-09-08,2013-01-19,20,29,92,203133.0,False,0.571,0.937,5.0,-3.467,0.0,0.0365,0.0064,0.0,0.316,0.584,115.013,4.0
Kiss You In The MorningMichael Ray,Kiss You In The Morning,Michael Ray,2015-06-13,2015-09-12,14,55,94,181400.0,False,0.557,0.909,11.0,-3.405,1.0,0.0423,0.00769,0.0,0.317,0.857,152.13,4.0
Kiss YouOne Direction,Kiss You,One Direction,2012-12-01,2013-04-27,16,46,98,182960.0,False,0.63,0.934,4.0,-2.559,1.0,0.0589,0.0186,0.0,0.324,0.905,89.992,4.0
KissGlee Cast,Kiss,Glee Cast,2011-03-26,2011-03-26,1,83,83,252240.0,False,0.589,0.925,7.0,-3.953,1.0,0.0526,0.00457,0.00921,0.216,0.702,115.986,4.0
KissPrince And The Revolution,Kiss,Prince And The Revolution,2016-05-07,2016-05-14,20,23,28,226240.0,False,0.898,0.271,7.0,-12.238,1.0,0.091,0.0135,0.00138,0.0461,0.742,111.485,4.0
Kisses Down LowKelly Rowland,Kisses Down Low,Kelly Rowland,2013-03-23,2013-06-15,13,72,99,254866.0,False,0.633,0.726,5.0,-9.318,0.0,0.0678,0.017,5.37e-05,0.102,0.218,137.98,4.0
Kissin UMiranda Cosgrove,Kissin U,Miranda Cosgrove,2010-04-24,2010-09-18,15,54,95,199693.0,False,0.624,0.86,0.0,-3.129,0.0,0.043,0.0119,0.0,0.0598,0.521,110.018,4.0
Knee DeepZac Brown Band Featuring Jimmy Buffett,Knee Deep,Zac Brown Band Featuring Jimmy Buffett,2011-05-28,2011-10-08,20,18,73,203173.0,False,0.715,0.584,8.0,-8.231,1.0,0.0296,0.432,1.41e-06,0.095,0.61,90.987,4.0
Knock KnockMac Miller,Knock Knock,Mac Miller,2012-01-07,2012-01-07,1,88,88,202806.0,True,0.667,0.922,4.0,-4.857,0.0,0.128,0.0353,0.0,0.364,0.509,108.952,4.0
Knockin' BootsLuke Bryan,Knockin' Boots,Luke Bryan,2019-05-11,2019-10-05,22,31,94,199382.0,False,0.739,0.682,2.0,-3.728,1.0,0.205,0.129,0.0,0.328,0.634,131.983,4.0
Knockin' BootsLuke Bryan,Knockin' Boots,Luke Bryan,2019-05-11,2019-10-05,22,31,94,199382.0,False,0.739,0.682,2.0,-3.728,1.0,0.205,0.129,0.0,0.328,0.634,131.983,4.0
KnockoutLil Wayne Featuring Nicki Minaj,Knockout,Lil Wayne Featuring Nicki Minaj,2010-02-20,2010-03-20,5,44,97,249306.0,True,0.493,0.826,4.0,-3.706,0.0,0.0458,0.00216,0.00119,0.347,0.349,159.948,4.0
"Know No BetterMajor Lazer Featuring Travis Scott, Camila Cabello & Quavo",Know No Better,"Major Lazer Featuring Travis Scott, Camila Cabello & Quavo",2017-06-24,2017-09-09,3,87,99,225849.0,False,0.738,0.814,7.0,-4.414,0.0,0.0999,0.132,9.64e-06,0.126,0.483,119.041,4.0
Know YourselfDrake,Know Yourself,Drake,2015-03-07,2015-07-18,20,53,94,275840.0,True,0.735,0.41,11.0,-8.735,0.0,0.2,0.19,0.0,0.341,0.164,114.812,4.0
Kooda6ix9ine,Kooda,6ix9ine,2017-12-23,2018-03-10,8,50,89,142582.0,True,0.885,0.641,1.0,-4.455,1.0,0.351,0.175,0.0,0.234,0.201,91.167,4.0
KreamIggy Azalea Feauring Tyga,Kream,Iggy Azalea Feauring Tyga,2018-07-21,2018-07-21,1,96,96,,,,,,,,,,,,,,
"Krippy KushFarruko, Nicki Minaj, Bad Bunny, 21 Savage & Rvssian",Krippy Kush,"Farruko, Nicki Minaj, Bad Bunny, 21 Savage & Rvssian",2017-12-16,2018-01-27,6,75,95,230520.0,True,0.708,0.56,9.0,-7.132,1.0,0.129,0.0668,0.0,0.111,0.411,163.043,4.0
KushDr. Dre Featuring Snoop Dogg & Akon,Kush,Dr. Dre Featuring Snoop Dogg & Akon,2010-12-04,2011-03-26,17,34,98,235120.0,True,0.497,0.872,7.0,-6.166,1.0,0.115,0.000763,8.94e-05,0.171,0.383,126.785,5.0
KyotoSkrillex Featuring Sirah,Kyoto,Skrillex Featuring Sirah,2012-01-21,2012-02-11,4,74,95,200786.0,True,0.605,0.92,4.0,-2.298,0.0,0.0713,0.0012,0.000596,0.483,0.219,174.974,4.0
L$DA$AP Rocky,L$D,A$AP Rocky,2015-06-13,2015-06-27,3,62,98,238306.0,True,0.598,0.252,2.0,-15.086,1.0,0.0647,0.193,0.138,0.0992,0.0352,120.06,4.0
L.A.LOVE (la la)Fergie,L.A.LOVE (la la),Fergie,2014-10-25,2015-02-21,18,27,97,,,,,,,,,,,,,,
LIFTEDCL,LIFTED,CL,2016-10-22,2016-10-22,1,94,94,175401.0,False,0.369,0.702,0.0,-4.155,1.0,0.154,0.00148,0.0,0.217,0.285,180.947,4.0
La BicicletaCarlos Vives & Shakira,La Bicicleta,Carlos Vives & Shakira,2016-07-30,2016-07-30,1,95,95,229509.0,False,0.745,0.944,0.0,-3.959,1.0,0.134,0.21,1.48e-06,0.333,0.951,179.991,4.0
La CancionJ Balvin & Bad Bunny,La Cancion,J Balvin & Bad Bunny,2019-09-14,2019-12-14,8,84,100,242573.0,False,0.754,0.646,7.0,-5.795,1.0,0.317,0.152,1.85e-05,0.108,0.429,176.089,4.0
La Isla BonitaGlee Cast Featuring Ricky Martin,La Isla Bonita,Glee Cast Featuring Ricky Martin,2012-02-25,2012-02-25,1,99,99,194586.0,False,0.694,0.726,1.0,-5.973,1.0,0.053,0.00117,1.51e-05,0.108,0.339,113.022,4.0
La La LaAuburn Featuring Iyaz,La La La,Auburn Featuring Iyaz,2010-07-31,2010-10-23,13,51,81,95973.0,False,0.765,0.362,10.0,-17.736,1.0,0.273,0.981,0.978,0.446,0.742,107.061,4.0
La La LaNaughty Boy Featuring Sam Smith,La La La,Naughty Boy Featuring Sam Smith,2014-03-08,2014-07-19,20,19,98,222200.0,False,0.772,0.65,6.0,-5.202,0.0,0.0306,0.107,1.13e-06,0.0905,0.262,125.082,4.0
La La LandBryce Vine Featuring YG,La La Land,Bryce Vine Featuring YG,2019-06-15,2019-08-24,11,75,98,177253.0,True,0.774,0.473,1.0,-5.122,0.0,0.0569,0.221,0.0,0.222,0.416,97.953,4.0
La La LandBryce Vine Featuring YG,La La Land,Bryce Vine Featuring YG,2019-06-15,2019-08-24,11,75,98,177253.0,True,0.774,0.473,1.0,-5.122,0.0,0.0569,0.221,0.0,0.222,0.416,97.953,4.0
La ModeloOzuna x Cardi B,La Modelo,Ozuna x Cardi B,2018-01-06,2018-04-14,14,52,98,,,,,,,,,,,,,,
Lady Is A TrampGlee Cast,Lady Is A Tramp,Glee Cast,2010-05-29,2010-05-29,1,81,81,166200.0,False,0.326,0.687,10.0,-3.785,0.0,0.0531,0.159,0.0,0.341,0.554,200.035,4.0
LalalaY2K & bbno$,Lalala,Y2K & bbno$,2019-07-13,2019-12-07,21,55,94,160626.0,True,0.843,0.391,2.0,-7.899,1.0,0.0845,0.181,0.0,0.137,0.496,129.972,4.0
Lamborghini AngelsLupe Fiasco,Lamborghini Angels,Lupe Fiasco,2012-09-01,2012-09-01,1,92,92,196253.0,True,0.592,0.826,6.0,-4.939,1.0,0.154,0.255,0.0,0.5,0.498,113.504,5.0
LandslideGlee Cast Featuring Gwyneth Paltrow,Landslide,Glee Cast Featuring Gwyneth Paltrow,2011-03-26,2011-04-02,2,23,70,226760.0,False,0.637,0.416,2.0,-7.595,1.0,0.0269,0.434,0.0,0.139,0.588,145.922,4.0
Last ChristmasAriana Grande,Last Christmas,Ariana Grande,2013-12-07,2013-12-07,1,96,96,203653.0,False,0.677,0.793,7.0,-2.775,1.0,0.0272,0.127,0.0,0.102,0.802,102.986,4.0
Last ChristmasWham!,Last Christmas,Wham!,2017-01-07,2019-12-28,12,17,50,267160.0,False,0.757,0.618,11.0,-7.964,0.0,0.0282,0.262,0.0,0.221,0.861,106.856,4.0
Last ChristmasWham!,Last Christmas,Wham!,2017-01-07,2019-12-28,12,17,50,267160.0,False,0.757,0.618,11.0,-7.964,0.0,0.0282,0.262,0.0,0.221,0.861,106.856,4.0
Last Friday Night (T.G.I.F.)Katy Perry,Last Friday Night (T.G.I.F.),Katy Perry,2010-09-11,2011-11-19,24,1,67,,,,,,,,,,,,,,
Last Friday NightGlee Cast,Last Friday Night,Glee Cast,2011-11-19,2011-11-19,1,72,72,228066.0,False,0.657,0.848,11.0,-4.04,0.0,0.0368,0.0029,0.0,0.123,0.784,126.002,4.0
Last HurrahBebe Rexha,Last Hurrah,Bebe Rexha,2019-04-06,2019-04-06,1,98,98,150333.0,False,0.514,0.618,11.0,-4.585,0.0,0.0317,0.175,0.0,0.117,0.401,84.259,4.0
Last KissTaylor Swift,Last Kiss,Taylor Swift,2010-11-13,2010-11-13,1,71,71,367133.0,False,0.371,0.341,10.0,-9.475,1.0,0.0319,0.57,3.09e-05,0.101,0.196,89.038,1.0
Last MemoryTakeOff,Last Memory,TakeOff,2018-11-10,2018-11-17,2,54,68,162132.0,True,0.854,0.708,1.0,-5.805,0.0,0.244,0.175,0.0,0.241,0.172,118.032,4.0
Last ShotKip Moore,Last Shot,Kip Moore,2018-11-24,2019-01-19,8,53,96,228480.0,False,0.487,0.859,4.0,-4.403,1.0,0.0488,0.00204,0.0,0.322,0.377,148.037,4.0
Last Time That I Checc'dNipsey Hussle Featuring YG,Last Time That I Checc'd,Nipsey Hussle Featuring YG,2019-04-13,2019-04-27,3,76,92,225573.0,True,0.711,0.746,1.0,-4.224,1.0,0.253,0.0289,0.0,0.371,0.279,96.024,4.0
LatchDisclosure Featuring Sam Smith,Latch,Disclosure Featuring Sam Smith,2014-03-29,2014-11-15,33,7,100,255866.0,False,0.729,0.735,1.0,-5.455,1.0,0.0919,0.0178,0.000193,0.089,0.544,121.986,4.0
Later OnThe Swon Brothers,Later On,The Swon Brothers,2014-08-30,2014-10-25,9,86,100,217160.0,False,0.411,0.903,2.0,-2.948,1.0,0.144,0.0544,0.0,0.104,0.614,180.078,4.0
LawYo Gotti Featuring E-40,Law,Yo Gotti Featuring E-40,2016-04-30,2016-06-25,9,79,100,257266.0,True,0.882,0.699,2.0,-5.572,1.0,0.249,0.0196,0.0,0.0469,0.42,145.008,4.0
Lay It All On MeRudimental Featuring Ed Sheeran,Lay It All On Me,Rudimental Featuring Ed Sheeran,2015-10-17,2016-02-06,16,48,96,242440.0,False,0.669,0.747,6.0,-7.108,1.0,0.0428,0.141,0.0,0.185,0.483,122.531,4.0
Lay It DownLloyd,Lay It Down,Lloyd,2010-11-06,2011-03-12,19,64,98,240106.0,True,0.524,0.793,1.0,-5.051,0.0,0.0629,0.0208,0.0,0.0825,0.551,156.052,4.0
Lay Me DownSam Smith,Lay Me Down,Sam Smith,2015-02-21,2015-07-04,20,8,77,219535.0,False,0.468,0.19,4.0,-11.138,1.0,0.0373,0.919,0.0,0.107,0.326,125.319,4.0
Lay Me DownThe Dirty Heads Featuring Rome,Lay Me Down,The Dirty Heads Featuring Rome,2010-07-03,2010-08-28,8,93,100,,,,,,,,,,,,,,
LazarusDavid Bowie,Lazarus,David Bowie,2016-01-30,2016-01-30,1,40,40,382386.0,False,0.66,0.695,9.0,-6.896,0.0,0.029,0.0466,0.145,0.0854,0.506,129.972,4.0
Le Jazz HotGlee Cast,Le Jazz Hot,Glee Cast,2010-10-30,2010-10-30,1,94,94,262813.0,False,0.467,0.505,10.0,-7.27,1.0,0.0803,0.401,0.0,0.188,0.271,92.355,4.0
Lean & DabbiLoveMemphis,Lean & Dabb,iLoveMemphis,2016-02-06,2016-02-06,1,98,98,237053.0,False,0.795,0.646,8.0,-9.001,1.0,0.436,0.0192,0.0,0.278,0.619,80.027,4.0
"Lean On MeSheryl Crow, Kid Rock & Keith Urban",Lean On Me,"Sheryl Crow, Kid Rock & Keith Urban",2010-02-13,2010-02-13,1,47,47,,,,,,,,,,,,,,
Lean OnMajor Lazer & DJ Snake Featuring MO,Lean On,Major Lazer & DJ Snake Featuring MO,2015-04-25,2016-03-19,48,4,100,176561.0,False,0.723,0.809,7.0,-3.081,0.0,0.0625,0.00346,0.00123,0.565,0.274,98.007,4.0
Lean Wit MeJuice WRLD,Lean Wit Me,Juice WRLD,2018-08-18,2018-10-06,8,68,93,175755.0,True,0.665,0.651,1.0,-5.515,1.0,0.156,0.0414,0.0,0.0896,0.237,163.935,4.0
Learn To Let GoKesha,Learn To Let Go,Kesha,2017-08-19,2017-08-19,1,97,97,217546.0,False,0.515,0.847,5.0,-2.951,1.0,0.039,0.00369,6.66e-05,0.293,0.645,168.104,4.0
"Leave Em AloneLayton Greene, Lil Baby, City Girls & PnB Rock",Leave Em Alone,"Layton Greene, Lil Baby, City Girls & PnB Rock",2019-10-19,2019-12-28,11,60,91,,,,,,,,,,,,,,
Leave Me AloneFlipp Dinero,Leave Me Alone,Flipp Dinero,2018-09-29,2019-03-16,25,20,98,195637.0,True,0.792,0.743,7.0,-2.806,1.0,0.0851,0.107,0.0,0.183,0.742,150.024,4.0
Leave Me AloneNF,Leave Me Alone,NF,2019-08-10,2019-08-10,1,85,85,308651.0,False,0.722,0.741,1.0,-3.72,1.0,0.19,0.249,0.0,0.151,0.46,162.11,4.0
Leave Right NowWill Young,Leave Right Now,Will Young,2010-06-12,2010-06-12,1,81,81,213013.0,False,0.639,0.456,6.0,-8.612,1.0,0.0391,0.141,0.0,0.133,0.372,81.988,4.0
Leave The Night OnSam Hunt,Leave The Night On,Sam Hunt,2014-07-12,2014-11-29,21,30,98,192160.0,False,0.514,0.951,9.0,-3.813,1.0,0.0603,0.0951,0.0,0.349,0.838,171.96,4.0
Leave You AloneYoung Jeezy Featuring Ne-Yo,Leave You Alone,Young Jeezy Featuring Ne-Yo,2012-03-31,2012-08-11,20,51,95,,,,,,,,,,,,,,
Leave Your LoverSam Smith,Leave Your Lover,Sam Smith,2014-06-07,2014-06-07,1,92,92,188377.0,False,0.415,0.264,4.0,-8.741,1.0,0.0475,0.948,6.31e-06,0.106,0.357,92.879,5.0
Left Hand Freealt-J,Left Hand Free,alt-J,2014-10-11,2014-10-11,1,99,99,173630.0,False,0.697,0.877,3.0,-4.465,1.0,0.0462,0.462,0.00943,0.083,0.802,101.99,4.0
LegacyOffset Featuring Travis Scott & 21 Savage,Legacy,Offset Featuring Travis Scott & 21 Savage,2019-03-09,2019-03-09,1,49,49,244941.0,True,0.844,0.513,1.0,-8.769,1.0,0.335,0.178,0.0,0.0845,0.344,128.085,4.0
LegendDrake,Legend,Drake,2015-02-28,2015-05-16,12,52,95,241853.0,True,0.715,0.561,1.0,-7.605,1.0,0.0721,0.024,0.0,0.0769,0.297,100.076,4.0
LegendsJuice WRLD,Legends,Juice WRLD,2018-07-07,2019-12-21,3,29,94,191840.0,True,0.594,0.798,4.0,-5.244,1.0,0.0844,0.115,0.0,0.143,0.381,142.049,4.0
LegendsJuice WRLD,Legends,Juice WRLD,2018-07-07,2019-12-21,3,29,94,191840.0,True,0.594,0.798,4.0,-5.244,1.0,0.0844,0.115,0.0,0.143,0.381,142.049,4.0
LegendsKelsea Ballerini,Legends,Kelsea Ballerini,2017-12-16,2018-03-03,11,68,99,244466.0,False,0.577,0.727,4.0,-5.848,1.0,0.0319,0.0547,0.0,0.0891,0.24,112.041,4.0
Lego HouseEd Sheeran,Lego House,Ed Sheeran,2013-04-13,2013-07-27,16,42,98,185093.0,False,0.592,0.637,11.0,-8.48,1.0,0.0992,0.562,0.0,0.13,0.565,159.701,4.0
Lemme SeeUsher Featuring Rick Ross,Lemme See,Usher Featuring Rick Ross,2012-05-26,2012-10-20,20,46,98,252826.0,False,0.656,0.725,1.0,-4.067,1.0,0.0596,0.0262,0.0,0.0712,0.403,153.873,4.0
